E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.5,6A,Elec,BVT+elecres+slab+1990_para00024Table.csv,129435.4,7303.59,6461.07,37924.57,2140,1893.09351,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+1990_para00025Table.csv,155401.54,2569.36,5235.19,45532.65,752.8,1533.91067,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+1990_para00026Table.csv,150222.03,3497.19,5337.27,44015.05,1024.7,1563.82011,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+1990_para00027Table.csv,146065.13,4424.63,5477.42,42797.08,1296.4,1604.88406,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+1990_para00028Table.csv,142621.03,5314.38,5633.97,41787.96,1557.1,1650.75321,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+1990_para00029Table.csv,139319.7,6267.21,6009.93,40820.67,1836.3,1760.90949,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+1990_para00030Table.csv,136252.64,7251.17,6599.24,39922.02,2124.6,1933.57732,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+1990_para00031Table.csv,159485.06,2561.63,5362.18,46729.12,750.6,1571.11874,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+1990_para00032Table.csv,154183.04,3497.07,5462.82,45175.63,1024.6,1600.60626,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+1990_para00033Table.csv,150000.86,4416.22,5599.88,43950.25,1294,1640.76484,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+1990_para00034Table.csv,146586.19,5292.87,5750.44,42949.75,1550.8,1684.87892,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+1990_para00035Table.csv,143403.16,6207.52,6067.77,42017.13,1818.8,1777.85661,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+1990_para00036Table.csv,140395.87,7152.27,6637.11,41135.99,2095.6,1944.67323,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00001Table.csv,83562.49,2115.39,2871.04,24483.81,619.8,841.21472,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00002Table.csv,79219.21,3060.28,2998.88,23211.23,896.7,878.67184,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00003Table.csv,75495.14,4074.57,3174.16,22120.08,1193.8,930.02888,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00004Table.csv,71780.55,5258.29,3769.59,21031.7,1540.7,1104.48987,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00005Table.csv,68601.84,6499.98,4406.09,20100.34,1904.5,1290.98437,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00006Table.csv,65871.33,7833.61,5058.61,19300.3,2295.2,1482.17273,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00007Table.csv,94702.42,1979.45,3180.26,27747.81,580,931.81618,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00008Table.csv,90131.28,2885.73,3287.22,26408.47,845.5,963.15546,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00009Table.csv,86306.24,3844.21,3443.26,25287.73,1126.4,1008.87518,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00010Table.csv,82669.15,4891.42,3844.88,24222.06,1433.2,1126.54984,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00011Table.csv,79266.71,6057.8,4470.35,23225.15,1774.9,1309.81255,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00012Table.csv,76306.03,7297.07,5111.73,22357.67,2138,1497.73689,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00013Table.csv,104337.34,1894.46,3457.08,30570.84,555.1,1012.92444,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00014Table.csv,99636.16,2750.83,3545.71,29193.39,806,1038.89303,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00015Table.csv,95756.68,3656.48,3685.62,28056.71,1071.3,1079.88666,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00016Table.csv,92162.61,4631.84,3922.33,27003.64,1357.1,1149.24269,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00017Table.csv,88610.41,5738.52,4542.56,25962.85,1681.4,1330.97008,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00018Table.csv,85491.64,6914.43,5174.27,25049.05,2025.9,1516.06111,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00019Table.csv,112584.53,1860.41,3706.11,32987.27,545.1,1085.89023,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00020Table.csv,107498.54,2741.61,3789.17,31497.07,803.3,1110.22681,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00021Table.csv,103420.91,3672.57,3927.95,30302.33,1076.1,1150.88935,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00022Table.csv,99910.36,4608.46,4100.98,29273.74,1350.3,1201.58714,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00023Table.csv,96341.45,5685.19,4722.72,28228.04,1665.8,1383.75696,0.7,0.7,23
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00024Table.csv,93253.73,6796.96,5335.33,27323.34,1991.5,1563.25169,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00025Table.csv,119901.02,1836.46,3928.01,35131,538.1,1150.90693,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00026Table.csv,114439.89,2746.6,4006.35,33530.89,804.8,1173.86055,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00027Table.csv,110167.59,3695.31,4148.32,32279.1,1082.7,1215.45776,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00028Table.csv,106666.62,4619.14,4313.87,31253.32,1353.4,1263.96391,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00029Table.csv,103153.66,5661.72,4898.7,30224.02,1658.9,1435.3191,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00030Table.csv,100164.88,6716.52,5487.32,29348.31,1967.9,1607.78476,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00031Table.csv,124117.97,1832.8,4057.02,36366.57,537,1188.70686,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00032Table.csv,118522.54,2745.27,4134.87,34727.1,804.4,1211.51691,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00033Table.csv,114217.04,3686.41,4273.71,33465.59,1080.1,1252.19703,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00034Table.csv,110738.5,4588.7,4433.32,32446.38,1344.5,1298.96276,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00035Table.csv,107316.91,5588.82,4961.65,31443.85,1637.5,1453.76345,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00036Table.csv,104366.58,6598.93,5530.97,30579.41,1933.5,1620.57421,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00001Table.csv,46087.84,1901.05,1675.37,13503.74,557,490.88341,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00002Table.csv,42055.38,2925.03,1973.59,12322.23,857,578.26187,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00003Table.csv,38634.39,4104.53,2524.12,11319.88,1202.6,739.56716,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00004Table.csv,35821.07,5455.61,3133.99,10495.57,1598.5,918.25907,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00005Table.csv,33579.27,6898.34,3768.24,9838.73,2021.2,1104.09432,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00006Table.csv,31717.2,8384.5,4404.35,9293.14,2456.7,1290.47455,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00007Table.csv,57021.09,1717.55,1955.17,16707.18,503.2,572.86481,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00008Table.csv,52772.38,2656.89,2097.9,15462.31,778.5,614.6847,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00009Table.csv,49059.58,3742.45,2634.14,14374.46,1096.5,771.80302,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00010Table.csv,45921.38,4946.9,3227.98,13454.96,1449.4,945.79814,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00011Table.csv,43331.92,6270.6,3850.24,12696.25,1837.3,1128.12032,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00012Table.csv,41163.13,7665.17,4483.46,12060.8,2245.9,1313.65378,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00013Table.csv,66564.19,1599.87,2215.48,19503.31,468.8,649.13564,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00014Table.csv,62111.1,2487.58,2332.28,18198.55,728.9,683.35804,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00015Table.csv,58347.25,3475.68,2728.71,17095.74,1018.4,799.51203,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00016Table.csv,54942.12,4603.11,3323.81,16098.04,1348.7,973.87633,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00017Table.csv,52090.99,5837.06,3933.68,15262.66,1710.3,1152.56824,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00018Table.csv,49689.37,7145.54,4562.16,14558.99,2093.6,1336.71288,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00019Table.csv,74784.45,1551.81,2454.66,21911.84,454.7,719.21538,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00020Table.csv,69920.97,2458.97,2564.73,20486.84,720.5,751.46589,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00021Table.csv,65957.66,3452.41,2915.93,19325.59,1011.6,854.36749,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00022Table.csv,62482.08,4537.25,3510.55,18307.25,1329.4,1028.59115,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00023Table.csv,59521.52,5718.74,4122.21,17439.81,1675.6,1207.80753,0.7,0.7,23
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00024Table.csv,57067.97,6944.87,4732.42,16720.92,2034.8,1386.59906,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00025Table.csv,82097.92,1518.24,2670.78,24054.69,444.8,782.53854,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00026Table.csv,76841.57,2451.99,2773.62,22514.58,718.4,812.67066,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00027Table.csv,72678.04,3455.73,3107.12,21294.67,1012.5,910.38616,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00028Table.csv,69130.17,4522.7,3709.75,20255.14,1325.2,1086.95675,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00029Table.csv,66126.15,5657,4309.84,19374.96,1657.5,1262.78312,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00030Table.csv,63698.59,6803.18,4895.04,18663.69,1993.3,1434.24672,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00031Table.csv,86319.09,1507.62,2798.88,25291.49,441.7,820.07184,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00032Table.csv,80914.95,2443.92,2898.48,23708.08,716.1,849.25464,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00033Table.csv,76727.73,3431.98,3199.38,22481.22,1005.6,937.41834,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00034Table.csv,73160.55,4469.78,3796.78,21436.04,1309.6,1112.45654,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00035Table.csv,70158.53,5556.13,4379.19,20556.45,1627.9,1283.10267,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00036Table.csv,67727.88,6650.08,4945.72,19844.27,1948.5,1449.09596,1.1,0.85,36
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00001Table.csv,143534.54,3288.45,4159.56,42055.62,963.5,1218.75108,0.1,0.1,1
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00002Table.csv,138442.71,4228.24,4302.1,40563.71,1238.9,1260.5153,0.1,0.25,2
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00003Table.csv,133960.1,5196.81,4478.29,39250.31,1522.7,1312.13897,0.1,0.4,3
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00004Table.csv,129377.26,6312.81,5060.31,37907.54,1849.7,1482.67083,0.1,0.55,4
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00005Table.csv,125280.57,7488.96,5707.74,36707.21,2194.3,1672.36782,0.1,0.7,5
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00006Table.csv,121638.34,8718.12,6365.93,35640.03,2554.4,1865.21749,0.1,0.85,6
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00007Table.csv,157025.64,3139.24,4458.35,46008.51,919.8,1306.29655,0.3,0.1,7
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00008Table.csv,151734.64,4064.43,4590.74,44458.25,1190.9,1345.08682,0.3,0.25,8
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00009Table.csv,147180.46,4998.78,4747.45,43123.87,1464.6,1391.00285,0.3,0.4,9
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00010Table.csv,142775.6,5991.35,5123.05,41833.25,1755.5,1501.05365,0.3,0.55,10
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00011Table.csv,138501.6,7109.43,5765.47,40580.97,2083.1,1689.28271,0.3,0.7,11
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00012Table.csv,134680.72,8268.88,6409.93,39461.45,2422.8,1878.10949,0.3,0.85,12
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00013Table.csv,168660.76,3036.27,4721.19,49417.6,889.6,1383.30867,0.5,0.1,13
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00014Table.csv,163260.81,3930.25,4838.83,47835.42,1151.6,1417.77719,0.5,0.25,14
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00015Table.csv,158681.51,4823.7,4986.82,46493.68,1413.3,1461.13826,0.5,0.4,15
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00016Table.csv,154390.9,5760.03,5193.67,45236.53,1687.7,1521.74531,0.5,0.55,16
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00017Table.csv,149999.08,6828.03,5827.03,43949.73,2000.6,1707.31979,0.5,0.7,17
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00018Table.csv,146049.82,7934.5,6460.26,42792.6,2324.8,1892.85618,0.5,0.85,18
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00019Table.csv,178620.48,2987.56,4959.4,52335.8,875.4,1453.1042,0.7,0.1,19
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00020Table.csv,172787.63,3918.81,5077.45,50626.78,1148.2,1487.69285,0.7,0.25,20
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00021Table.csv,167975.02,4839.24,5227.66,49216.68,1417.9,1531.70438,0.7,0.4,21
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00022Table.csv,163780.44,5749.4,5395.75,47987.67,1684.6,1580.95475,0.7,0.55,22
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00023Table.csv,159444.81,6785.33,5999.45,46717.33,1988.1,1757.83885,0.7,0.7,23
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00024Table.csv,155590.83,7835.95,6611.21,45588.11,2295.9,1937.08453,0.7,0.85,24
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00025Table.csv,187450.29,2947.36,5167.91,54922.93,863.6,1514.19763,0.9,0.1,25
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00026Table.csv,181191.86,3911.6,5288.95,53089.21,1146.1,1549.66235,0.9,0.25,26
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00027Table.csv,176149.75,4860.62,5442.04,51611.88,1424.2,1594.51772,0.9,0.4,27
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00028Table.csv,171965.5,5771.6,5610.34,50385.89,1691.1,1643.82962,0.9,0.55,28
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00029Table.csv,167756.34,6769.65,6164.74,49152.61,1983.5,1806.26882,0.9,0.7,29
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00030Table.csv,164068.3,7769.07,6746.54,48072.01,2276.3,1976.73622,0.9,0.85,30
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00031Table.csv,192544.66,2932.87,5292.83,56415.59,859.3,1550.79919,1.1,0.1,31
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00032Table.csv,186136.81,3904.52,5412.44,54538.09,1144,1585.84492,1.1,0.25,32
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00033Table.csv,181062.42,4850.03,5563.68,53051.29,1421.1,1630.15824,1.1,0.4,33
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00034Table.csv,176910.11,5744.73,5727.69,51834.66,1683.2,1678.21317,1.1,0.55,34
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00035Table.csv,172835.57,6702.24,6221.53,50640.82,1963.8,1822.90829,1.1,0.7,35
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00036Table.csv,169218.66,7661.85,6784.35,49581.07,2244.9,1987.81455,1.1,0.85,36
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00001Table.csv,98048.25,2630.32,2856.78,28728.14,770.7,837.03654,0.1,0.1,1
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00002Table.csv,92913.01,3612.6,3011.03,27223.51,1058.5,882.23179,0.1,0.25,2
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00003Table.csv,88341.97,4674.23,3330.18,25884.2,1369.5,975.74274,0.1,0.4,3
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00004Table.csv,83930.9,5904.02,3950.58,24591.75,1729.9,1157.51994,0.1,0.55,4
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00005Table.csv,80206.45,7195.78,4584.13,23500.49,2108.4,1343.15009,0.1,0.7,5
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00006Table.csv,76997.62,8559.55,5237.23,22560.3,2507.9,1534.50839,0.1,0.85,6
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00007Table.csv,111801.98,2450.4,3150.11,32757.98,718,922.98223,0.3,0.1,7
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00008Table.csv,106378.92,3398.61,3283.52,31169.02,995.8,962.07136,0.3,0.25,8
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00009Table.csv,101816.22,4385.39,3455.31,29832.15,1284.9,1012.40583,0.3,0.4,9
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00010Table.csv,97301.66,5492.78,4016.66,28509.39,1609.4,1176.88138,0.3,0.55,10
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00011Table.csv,93283.59,6698.34,4644.65,27332.09,1962.6,1360.88245,0.3,0.7,11
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00012Table.csv,89794.4,7974.86,5279.47,26309.76,2336.6,1546.88471,0.3,0.85,12
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00013Table.csv,123738.75,2327.32,3414.34,36255.45,681.9,1000.40162,0.5,0.1,13
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00014Table.csv,118145.64,3233.86,3529.12,34616.67,947.5,1034.03216,0.5,0.25,14
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00015Table.csv,113502.1,4172.06,3682.79,33256.12,1222.4,1079.05747,0.5,0.4,15
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00016Table.csv,109009.4,5201.03,4092.48,31939.75,1523.9,1199.09664,0.5,0.55,16
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00017Table.csv,104794.55,6345.31,4713.3,30704.8,1859.2,1380.9969,0.5,0.7,17
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00018Table.csv,101096.72,7546.06,5336.45,29621.34,2211,1563.57985,0.5,0.85,18
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00019Table.csv,133984.43,2271.52,3653.52,39257.44,665.6,1070.48136,0.7,0.1,19
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00020Table.csv,127925.16,3210.72,3761.78,37482.07,940.7,1102.20154,0.7,0.25,20
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00021Table.csv,123030.18,4170.94,3914.98,36047.84,1222.1,1147.08914,0.7,0.4,21
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00022Table.csv,118620.44,5156.06,4263.52,34755.79,1510.7,1249.21136,0.7,0.55,22
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00023Table.csv,114367.43,6263.24,4882.77,33509.66,1835.1,1430.65161,0.7,0.7,23
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00024Table.csv,110695.4,7401.66,5493.16,32433.75,2168.7,1609.49588,0.7,0.85,24
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00025Table.csv,143083.59,2226.39,3869.01,41923.49,652.3,1133.61993,0.9,0.1,25
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00026Table.csv,136570.15,3201.76,3971.18,40015.05,938.1,1163.55574,0.9,0.25,26
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00027Table.csv,131433.49,4181.21,4131.19,38510.01,1225.1,1210.43867,0.9,0.4,27
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00028Table.csv,127044.23,5143.9,4448.6,37223.96,1507.2,1303.4398,0.9,0.55,28
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00029Table.csv,122817.02,6224.99,5057.95,35985.39,1823.9,1481.97935,0.9,0.7,29
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00030Table.csv,119254.4,7299.52,5643.11,34941.54,2138.8,1653.43123,0.9,0.85,30
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00031Table.csv,148335.63,2212.58,3995.37,43462.34,648.3,1170.64341,1.1,0.1,31
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00032Table.csv,141656.58,3190.33,4096.58,41505.38,934.8,1200.29794,1.1,0.25,32
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00033Table.csv,136477.72,4159.63,4252.53,39987.97,1218.8,1245.99129,1.1,0.4,33
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00034Table.csv,132153.66,5100.09,4528.99,38721.02,1494.3,1326.99407,1.1,0.55,34
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00035Table.csv,127975.29,6137.56,5119.23,37496.76,1798.3,1499.93439,1.1,0.7,35
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00036Table.csv,124457.27,7169.3,5686.21,36465.98,2100.6,1666.05953,1.1,0.85,36
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00001Table.csv,51691.47,2466.73,1698.94,15145.6,722.8,497.78942,0.1,0.1,1
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00002Table.csv,46877.09,3586.48,2178.95,13734.99,1050.8,638.43235,0.1,0.25,2
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00003Table.csv,43021.6,4816.72,2714.61,12605.33,1411.3,795.38073,0.1,0.4,3
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00004Table.csv,39859.4,6239.54,3315.33,11678.8,1828.2,971.39169,0.1,0.55,4
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00005Table.csv,37323.85,7714.84,3937.22,10935.89,2260.4,1153.60546,0.1,0.7,5
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00006Table.csv,35224,9232.15,4573.61,10320.63,2705,1340.06773,0.1,0.85,6
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00007Table.csv,65077.37,2230.38,1956.17,19067.67,653.5,573.15781,0.3,0.1,7
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00008Table.csv,59960.42,3250.64,2273.85,17568.4,952.4,666.23805,0.3,0.25,8
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00009Table.csv,55661.07,4386.1,2815.22,16308.69,1285.1,824.85946,0.3,0.4,9
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00010Table.csv,52078.18,5649.2,3398.89,15258.91,1655.2,995.87477,0.3,0.55,10
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00011Table.csv,49113.12,7019.28,4015.53,14390.14,2056.6,1176.55029,0.3,0.7,11
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00012Table.csv,46621.74,8440.53,4645.66,13660.17,2473.1,1361.17838,0.3,0.85,12
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00013Table.csv,76819.13,2076.92,2197.02,22508.01,608.5,643.72686,0.5,0.1,13
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00014Table.csv,71595.34,3010.73,2355.03,20977.43,882.1,690.02379,0.5,0.25,14
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00015Table.csv,67015.59,4070.03,2900.14,19635.57,1192.5,849.74102,0.5,0.4,15
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00016Table.csv,63070.76,5253.88,3486.86,18479.73,1539.4,1021.64998,0.5,0.55,16
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00017Table.csv,59777.48,6526.28,4097.1,17514.8,1912.2,1200.4503,0.5,0.7,17
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00018Table.csv,56998.21,7868.41,4715.7,16700.48,2305.4,1381.7001,0.5,0.85,18
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00019Table.csv,86969.55,1997.36,2424.48,25482.08,585.2,710.37264,0.7,0.1,19
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00020Table.csv,81254.94,2954.05,2565.03,23807.7,865.5,751.55379,0.7,0.25,20
