E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00027Table.csv,0,8.59,2.09,0,2.5,0.61237,0.9,0.4,27
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00028Table.csv,0,9.3,2.31,0,2.7,0.67683,0.9,0.55,28
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00029Table.csv,0,9.99,2.53,0,2.9,0.74129,0.9,0.7,29
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00030Table.csv,0,10.76,2.76,0,3.2,0.80868,0.9,0.85,30
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00031Table.csv,0,7.1,1.62,0,2.1,0.47466,1.1,0.1,31
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00032Table.csv,0,7.9,1.87,0,2.3,0.54791,1.1,0.25,32
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00033Table.csv,0,8.64,2.1,0,2.5,0.6153,1.1,0.4,33
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00034Table.csv,0,9.35,2.33,0,2.7,0.68269,1.1,0.55,34
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00035Table.csv,0,10.04,2.54,0,2.9,0.74422,1.1,0.7,35
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00036Table.csv,0,10.72,2.75,0,3.1,0.80575,1.1,0.85,36
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00001Table.csv,0,5.14,3.82,0,1.5,1.11926,0.1,0.1,1
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00002Table.csv,0,5.93,1.39,0,1.7,0.40727,0.1,0.25,2
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00003Table.csv,0,6.64,1.61,0,1.9,0.47173,0.1,0.4,3
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00004Table.csv,0,6.94,1.71,0,2,0.50103,0.1,0.55,4
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00005Table.csv,0,7.37,1.9,0,2.2,0.5567,0.1,0.7,5
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00006Table.csv,0,8.62,2.21,0,2.5,0.64753,0.1,0.85,6
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00007Table.csv,0,5.29,1.19,0,1.5,0.34867,0.3,0.1,7
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00008Table.csv,0,6.08,0,0,1.8,0,0.3,0.25,8
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00009Table.csv,0,6.8,1.65,0,2,0.48345,0.3,0.4,9
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00010Table.csv,0,7.56,1.87,0,2.2,0.54791,0.3,0.55,10
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00011Table.csv,0,7.38,1.9,0,2.2,0.5567,0.3,0.7,11
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00012Table.csv,0,8.58,2.2,0,2.5,0.6446,0.3,0.85,12
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00013Table.csv,0,5.43,1.22,0,1.6,0.35746,0.5,0.1,13
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00014Table.csv,0,6.21,1.46,0,1.8,0.42778,0.5,0.25,14
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00015Table.csv,0,6.93,1.66,0,2,0.48638,0.5,0.4,15
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00016Table.csv,0,7.64,1.88,0,2.2,0.55084,0.5,0.55,16
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00017Table.csv,0,7.98,2.01,0,2.3,0.58893,0.5,0.7,17
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00018Table.csv,0,8.55,2.19,0,2.5,0.64167,0.5,0.85,18
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00019Table.csv,0,5.56,1.25,0,1.6,0.36625,0.7,0.1,19
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00020Table.csv,0,6.38,1.5,0,1.9,0.4395,0.7,0.25,20
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00021Table.csv,0,7.11,1.71,0,2.1,0.50103,0.7,0.4,21
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00022Table.csv,0,7.81,1.93,0,2.3,0.56549,0.7,0.55,22
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00023Table.csv,0,8.44,2.13,0,2.5,0.62409,0.7,0.7,23
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00024Table.csv,0,8.69,2.22,0,2.5,0.65046,0.7,0.85,24
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00025Table.csv,0,5.68,1.27,0,1.7,0.37211,0.9,0.1,25
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00026Table.csv,0,6.51,1.52,0,1.9,0.44536,0.9,0.25,26
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00027Table.csv,0,7.24,1.75,0,2.1,0.51275,0.9,0.4,27
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00028Table.csv,0,7.96,1.98,0,2.3,0.58014,0.9,0.55,28
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00029Table.csv,0,8.82,2.23,0,2.6,0.65339,0.9,0.7,29
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00030Table.csv,0,8.82,2.26,0,2.6,0.66218,0.9,0.85,30
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00031Table.csv,0,5.74,1.29,0,1.7,0.37797,1.1,0.1,31
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00032Table.csv,0,6.57,1.53,0,1.9,0.44829,1.1,0.25,32
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00033Table.csv,0,7.31,1.77,0,2.1,0.51861,1.1,0.4,33
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00034Table.csv,0,8.02,1.99,0,2.3,0.58307,1.1,0.55,34
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00035Table.csv,0,8.73,2.21,0,2.6,0.64753,1.1,0.7,35
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00036Table.csv,0,8.99,2.3,0,2.6,0.6739,1.1,0.85,36
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00001Table.csv,0,3.71,3.8,0,1.1,1.1134,0.1,0.1,1
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00002Table.csv,0,3.96,0.99,0,1.2,0.29007,0.1,0.25,2
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00003Table.csv,0,4.74,1.23,0,1.4,0.36039,0.1,0.4,3
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00004Table.csv,0,5.82,1.51,0,1.7,0.44243,0.1,0.55,4
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00005Table.csv,0,6.76,1.79,0,2,0.52447,0.1,0.7,5
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00006Table.csv,0,7.69,2.06,0,2.3,0.60358,0.1,0.85,6
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00007Table.csv,0,3.88,0.9,0,1.1,0.2637,0.3,0.1,7
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00008Table.csv,0,4.56,0,0,1.3,0,0.3,0.25,8
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00009Table.csv,0,4.79,1.24,0,1.4,0.36332,0.3,0.4,9
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00010Table.csv,0,5.85,1.51,0,1.7,0.44243,0.3,0.55,10
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00011Table.csv,0,6.76,1.78,0,2,0.52154,0.3,0.7,11
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00012Table.csv,0,7.66,2.05,0,2.2,0.60065,0.3,0.85,12
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00013Table.csv,0,4.02,0.93,0,1.2,0.27249,0.5,0.1,13
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00014Table.csv,0,4.7,1.15,0,1.4,0.33695,0.5,0.25,14
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00015Table.csv,0,5.12,1.29,0,1.5,0.37797,0.5,0.4,15
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00016Table.csv,0,5.85,1.51,0,1.7,0.44243,0.5,0.55,16
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00017Table.csv,0,6.75,1.78,0,2,0.52154,0.5,0.7,17
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00018Table.csv,0,7.63,2.04,0,2.2,0.59772,0.5,0.85,18
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00019Table.csv,0,4.14,0.96,0,1.2,0.28128,0.7,0.1,19
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00020Table.csv,0,4.86,1.19,0,1.4,0.34867,0.7,0.25,20
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00021Table.csv,0,5.57,1.4,0,1.6,0.4102,0.7,0.4,21
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00022Table.csv,0,6,1.55,0,1.8,0.45415,0.7,0.55,22
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00023Table.csv,0,6.9,1.82,0,2,0.53326,0.7,0.7,23
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00024Table.csv,0,7.76,2.08,0,2.3,0.60944,0.7,0.85,24
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00025Table.csv,0,4.25,0.99,0,1.2,0.29007,0.9,0.1,25
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00026Table.csv,0,5,1.23,0,1.5,0.36039,0.9,0.25,26
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00027Table.csv,0,5.72,1.44,0,1.7,0.42192,0.9,0.4,27
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00028Table.csv,0,6.16,1.59,0,1.8,0.46587,0.9,0.55,28
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00029Table.csv,0,7.04,1.86,0,2.1,0.54498,0.9,0.7,29
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00030Table.csv,0,7.89,2.11,0,2.3,0.61823,0.9,0.85,30
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00031Table.csv,0,4.32,1,0,1.3,0.293,1.1,0.1,31
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00032Table.csv,0,5.07,1.23,0,1.5,0.36039,1.1,0.25,32
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00033Table.csv,0,5.79,1.46,0,1.7,0.42778,1.1,0.4,33
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00034Table.csv,0,6.21,1.61,0,1.8,0.47173,1.1,0.55,34
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00035Table.csv,0,7.08,1.87,0,2.1,0.54791,1.1,0.7,35
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00036Table.csv,0,7.89,2.11,0,2.3,0.61823,1.1,0.85,36
